transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,revenue,payment_method,channel
TXN_0030828,CUST_02211,PROD_0075,2024-07-29,3,48.79,0.0,146.37,PayPal,In-Store
TXN_0044055,CUST_00542,PROD_0119,2024-07-29,3,20.21,0.1,54.57,Credit Card,Web
TXN_0002849,CUST_01680,PROD_0069,2024-07-29,1,17.1,0.0,17.1,Credit Card,Mobile App
TXN_0013025,CUST_03583,PROD_0195,2024-07-29,1,40.72,0.0,40.72,Credit Card,Web
TXN_0003892,CUST_01561,PROD_0089,2024-07-29,1,239.02,0.0,239.02,Credit Card,Mobile App
TXN_0043445,CUST_00397,PROD_0012,2024-07-29,1,169.96,0.0,169.96,Credit Card,In-Store
TXN_0008465,CUST_02542,PROD_0141,2024-07-29,1,150.16,0.0,150.16,Debit Card,Web
TXN_0013039,CUST_00595,PROD_0078,2024-07-29,1,23.44,0.1,21.1,Credit Card,Web
TXN_0004107,CUST_01226,PROD_0166,2024-07-29,1,691.54,0.0,691.54,Credit Card,Mobile App
TXN_0021576,CUST_02461,PROD_0133,2024-07-29,6,35.88,0.0,215.28,Bank Transfer,Web
TXN_0011280,CUST_03388,PROD_0165,2024-07-29,1,87.24,0.1,78.52,Debit Card,Mobile App
TXN_0043534,CUST_03065,PROD_0157,2024-07-29,1,873.67,0.0,873.67,Credit Card,Mobile App
TXN_0035210,CUST_04251,PROD_0184,2024-07-29,1,327.05,0.05,310.7,Credit Card,Web
TXN_0006541,CUST_01099,PROD_0074,2024-07-29,3,1116.93,0.1,3015.71,Credit Card,In-Store
TXN_0011719,CUST_00025,PROD_0009,2024-07-29,1,66.89,0.05,63.55,Credit Card,Mobile App
TXN_0010447,CUST_01969,PROD_0065,2024-07-29,1,38.63,0.0,38.63,Debit Card,Mobile App
TXN_0048743,CUST_04751,PROD_0078,2024-07-29,2,23.44,0.05,44.54,Credit Card,Mobile App
TXN_0048406,CUST_02010,PROD_0188,2024-07-29,1,374.02,0.0,374.02,Debit Card,Mobile App
TXN_0028787,CUST_02888,PROD_0142,2024-07-29,1,27.89,0.0,27.89,Credit Card,Mobile App
TXN_0027682,CUST_04605,PROD_0162,2024-07-29,3,28.26,0.05,80.54,Credit Card,Mobile App
TXN_0032076,CUST_01159,PROD_0042,2024-07-29,2,51.04,0.0,102.08,Credit Card,Web
TXN_0015978,CUST_02334,PROD_0175,2024-07-29,1,762.14,0.0,762.14,Debit Card,Mobile App
TXN_0041878,CUST_00484,PROD_0041,2024-07-29,1,1421.76,0.0,1421.76,Credit Card,Web
TXN_0047758,CUST_01177,PROD_0164,2024-07-29,1,198.02,0.0,198.02,Credit Card,Web
TXN_0043560,CUST_04432,PROD_0023,2024-07-29,1,16.39,0.0,16.39,Credit Card,Web
TXN_0014109,CUST_00259,PROD_0194,2024-07-29,1,23.84,0.0,23.84,Credit Card,Web
TXN_0046900,CUST_03996,PROD_0197,2024-07-29,1,230.33,0.0,230.33,Credit Card,Web
TXN_0031346,CUST_00164,PROD_0131,2024-07-29,1,63.81,0.0,63.81,Debit Card,Mobile App
TXN_0039689,CUST_04241,PROD_0023,2024-07-29,1,16.39,0.0,16.39,Credit Card,Mobile App
TXN_0025028,CUST_04843,PROD_0141,2024-07-29,1,150.16,0.0,150.16,PayPal,Web
TXN_0007565,CUST_03472,PROD_0169,2024-07-29,1,656.71,0.0,656.71,PayPal,Web
TXN_0009632,CUST_02928,PROD_0043,2024-07-29,3,29.86,0.0,89.58,Debit Card,Mobile App
TXN_0032952,CUST_03313,PROD_0028,2024-07-29,1,128.99,0.2,103.19,PayPal,Mobile App
TXN_0022373,CUST_01312,PROD_0040,2024-07-29,2,16.13,0.0,32.26,Credit Card,Web
TXN_0028137,CUST_04319,PROD_0198,2024-07-29,1,353.93,0.0,353.93,Debit Card,Web
TXN_0041324,CUST_02480,PROD_0195,2024-07-29,1,40.72,0.0,40.72,Credit Card,Mobile App
TXN_0015073,CUST_01797,PROD_0174,2024-07-29,3,154.75,0.0,464.25,Debit Card,Mobile App
TXN_0023857,CUST_00390,PROD_0101,2024-07-29,1,353.24,0.15,300.25,PayPal,Mobile App
TXN_0041239,CUST_02816,PROD_0104,2024-07-29,1,44.08,0.05,41.88,PayPal,Web
TXN_0003281,CUST_01152,PROD_0113,2024-07-29,1,110.68,0.0,110.68,Debit Card,Web
TXN_0001441,CUST_04044,PROD_0020,2024-07-29,1,38.35,0.0,38.35,Credit Card,Mobile App
TXN_0049471,CUST_01025,PROD_0140,2024-07-29,1,124.52,0.0,124.52,PayPal,Web
TXN_0025430,CUST_00127,PROD_0016,2024-07-29,1,30.8,0.15,26.18,Credit Card,Web
TXN_0029364,CUST_00353,PROD_0082,2024-07-29,1,730.44,0.0,730.44,Debit Card,In-Store
TXN_0033667,CUST_04452,PROD_0176,2024-07-29,1,136.79,0.0,136.79,PayPal,In-Store
TXN_0015525,CUST_04102,PROD_0013,2024-07-29,1,151.87,0.0,151.87,Credit Card,Web
TXN_0036357,CUST_00585,PROD_0029,2024-07-30,2,70.58,0.0,141.16,Credit Card,Web
TXN_0000720,CUST_00816,PROD_0029,2024-07-30,2,70.58,0.0,141.16,Credit Card,Web
TXN_0003975,CUST_02432,PROD_0187,2024-07-30,1,8.58,0.0,8.58,Credit Card,In-Store
TXN_0035228,CUST_01649,PROD_0188,2024-07-30,1,374.02,0.0,374.02,Credit Card,Web
TXN_0012741,CUST_02639,PROD_0060,2024-07-30,1,87.02,0.05,82.67,Debit Card,Web
TXN_0018372,CUST_00031,PROD_0040,2024-07-30,1,16.13,0.0,16.13,Debit Card,Mobile App
TXN_0012541,CUST_04543,PROD_0090,2024-07-30,2,312.35,0.05,593.46,Credit Card,Mobile App
TXN_0017287,CUST_01944,PROD_0118,2024-07-30,1,150.1,0.1,135.09,PayPal,Web
TXN_0019417,CUST_02115,PROD_0186,2024-07-30,3,142.9,0.0,428.7,Debit Card,Web
TXN_0010998,CUST_01099,PROD_0132,2024-07-30,2,41.51,0.0,83.02,Debit Card,Mobile App
TXN_0005845,CUST_02193,PROD_0069,2024-07-30,2,17.1,0.0,34.2,Debit Card,Mobile App
TXN_0004471,CUST_04232,PROD_0096,2024-07-30,1,1045.99,0.0,1045.99,Credit Card,In-Store
TXN_0021589,CUST_02275,PROD_0004,2024-07-30,3,666.05,0.0,1998.15,PayPal,Web
TXN_0035980,CUST_00026,PROD_0072,2024-07-30,2,911.05,0.1,1639.89,Credit Card,In-Store
TXN_0049143,CUST_02130,PROD_0139,2024-07-30,3,435.67,0.0,1307.01,Debit Card,Web
TXN_0036202,CUST_01044,PROD_0077,2024-07-30,1,1000.28,0.0,1000.28,Debit Card,Mobile App
TXN_0004756,CUST_04260,PROD_0025,2024-07-30,1,1200.61,0.1,1080.55,Bank Transfer,Web
TXN_0014117,CUST_00487,PROD_0069,2024-07-30,1,17.1,0.1,15.39,Credit Card,In-Store
TXN_0014116,CUST_00545,PROD_0164,2024-07-30,1,198.02,0.0,198.02,Credit Card,Mobile App
TXN_0018412,CUST_04181,PROD_0169,2024-07-30,1,656.71,0.0,656.71,Credit Card,Web
TXN_0011238,CUST_03648,PROD_0062,2024-07-30,1,197.25,0.0,197.25,PayPal,Web
TXN_0004981,CUST_01946,PROD_0056,2024-07-30,3,369.47,0.15,942.15,Credit Card,Web
TXN_0004034,CUST_00053,PROD_0068,2024-07-30,3,107.92,0.0,323.76,Credit Card,Mobile App
TXN_0026990,CUST_02329,PROD_0028,2024-07-30,1,128.99,0.0,128.99,Debit Card,Mobile App
TXN_0019255,CUST_03658,PROD_0157,2024-07-30,1,873.67,0.0,873.67,Credit Card,Mobile App
TXN_0017675,CUST_01325,PROD_0133,2024-07-30,1,35.88,0.0,35.88,Credit Card,In-Store
TXN_0001727,CUST_01641,PROD_0086,2024-07-30,1,74.15,0.05,70.44,PayPal,Mobile App
TXN_0014364,CUST_01345,PROD_0064,2024-07-30,1,280.59,0.0,280.59,PayPal,Mobile App
TXN_0005876,CUST_01997,PROD_0115,2024-07-30,2,215.82,0.0,431.64,Credit Card,Web
TXN_0033187,CUST_02221,PROD_0021,2024-07-30,1,325.08,0.0,325.08,PayPal,Web
TXN_0023598,CUST_01397,PROD_0027,2024-07-30,1,62.45,0.0,62.45,Credit Card,Mobile App
TXN_0049304,CUST_00749,PROD_0004,2024-07-30,1,666.05,0.0,666.05,PayPal,Web
TXN_0043821,CUST_02810,PROD_0161,2024-07-30,2,404.26,0.0,808.52,Debit Card,In-Store
TXN_0026667,CUST_03719,PROD_0085,2024-07-30,1,187.44,0.0,187.44,Credit Card,Mobile App
TXN_0030512,CUST_00389,PROD_0200,2024-07-30,5,582.15,0.05,2765.21,Credit Card,Mobile App
TXN_0017872,CUST_00613,PROD_0034,2024-07-30,1,250.98,0.0,250.98,Credit Card,In-Store
TXN_0010983,CUST_02201,PROD_0164,2024-07-30,2,198.02,0.0,396.04,Credit Card,Web
TXN_0031672,CUST_00141,PROD_0034,2024-07-30,1,250.98,0.0,250.98,Credit Card,Web
TXN_0038971,CUST_01094,PROD_0098,2024-07-30,1,437.63,0.0,437.63,Credit Card,Mobile App
TXN_0010960,CUST_04363,PROD_0180,2024-07-30,2,358.21,0.05,680.6,Credit Card,Mobile App
TXN_0014405,CUST_01762,PROD_0037,2024-07-30,1,54.87,0.0,54.87,Debit Card,Web
TXN_0020865,CUST_00175,PROD_0122,2024-07-30,2,9.65,0.2,15.44,Credit Card,Mobile App
TXN_0017420,CUST_02922,PROD_0045,2024-07-30,1,541.19,0.1,487.07,Credit Card,Mobile App
TXN_0024554,CUST_03113,PROD_0131,2024-07-30,1,63.81,0.0,63.81,Credit Card,Mobile App
TXN_0030413,CUST_00982,PROD_0028,2024-07-30,2,128.99,0.1,232.18,Credit Card,Web
TXN_0005643,CUST_04714,PROD_0060,2024-07-30,1,87.02,0.05,82.67,Bank Transfer,Web
TXN_0038342,CUST_03415,PROD_0042,2024-07-30,1,51.04,0.0,51.04,Credit Card,Web
TXN_0014831,CUST_02431,PROD_0074,2024-07-30,3,1116.93,0.0,3350.79,Credit Card,Mobile App
TXN_0023664,CUST_00631,PROD_0169,2024-07-30,1,656.71,0.0,656.71,Credit Card,Mobile App
TXN_0048755,CUST_02932,PROD_0058,2024-07-30,2,404.61,0.1,728.3,Debit Card,Web
TXN_0007237,CUST_00653,PROD_0137,2024-07-30,1,305.64,0.0,305.64,Credit Card,Mobile App
TXN_0000026,CUST_01797,PROD_0052,2024-07-30,1,263.92,0.1,237.53,Debit Card,Mobile App
TXN_0007257,CUST_01450,PROD_0184,2024-07-30,1,327.05,0.0,327.05,Debit Card,Web
TXN_0031359,CUST_03376,PROD_0139,2024-07-30,2,435.67,0.0,871.34,Credit Card,Web
TXN_0045083,CUST_01541,PROD_0063,2024-07-30,4,914.85,0.0,3659.4,Credit Card,Web
TXN_0037333,CUST_02535,PROD_0163,2024-07-30,1,12.47,0.0,12.47,PayPal,Web
TXN_0019750,CUST_02368,PROD_0070,2024-07-30,1,115.16,0.2,92.13,Credit Card,Web
TXN_0002156,CUST_00404,PROD_0072,2024-07-30,1,911.05,0.0,911.05,Credit Card,Web
TXN_0028108,CUST_02159,PROD_0191,2024-07-30,3,32.04,0.0,96.12,Credit Card,Web
TXN_0002944,CUST_03607,PROD_0190,2024-07-30,1,491.83,0.0,491.83,PayPal,Web
TXN_0022320,CUST_01431,PROD_0133,2024-07-30,1,35.88,0.0,35.88,PayPal,In-Store
TXN_0003444,CUST_00597,PROD_0197,2024-07-30,3,230.33,0.0,690.99,Debit Card,Web
TXN_0020734,CUST_03947,PROD_0158,2024-07-30,2,137.02,0.1,246.64,Credit Card,In-Store
TXN_0036716,CUST_02913,PROD_0049,2024-07-30,1,56.15,0.0,56.15,Credit Card,In-Store
TXN_0016252,CUST_03722,PROD_0064,2024-07-30,3,280.59,0.0,841.77,Credit Card,In-Store
TXN_0016847,CUST_02977,PROD_0008,2024-07-30,3,170.56,0.1,460.51,Credit Card,Web
TXN_0013674,CUST_02907,PROD_0028,2024-07-30,1,128.99,0.0,128.99,PayPal,Web
TXN_0022977,CUST_01699,PROD_0137,2024-07-30,1,305.64,0.2,244.51,Debit Card,Web
TXN_0022577,CUST_00086,PROD_0166,2024-07-30,2,691.54,0.0,1383.08,Credit Card,Mobile App
TXN_0009837,CUST_01903,PROD_0033,2024-07-30,4,20.26,0.05,76.99,Debit Card,Web
TXN_0023171,CUST_02554,PROD_0010,2024-07-30,1,47.77,0.0,47.77,Credit Card,Mobile App
TXN_0009774,CUST_04277,PROD_0174,2024-07-30,1,154.75,0.0,154.75,PayPal,Mobile App
TXN_0002104,CUST_00001,PROD_0120,2024-07-30,4,79.92,0.0,319.68,Credit Card,Mobile App
TXN_0037156,CUST_02027,PROD_0087,2024-07-30,1,111.37,0.15,94.66,Debit Card,Web
TXN_0040820,CUST_02644,PROD_0184,2024-07-30,1,327.05,0.0,327.05,Debit Card,In-Store
TXN_0034682,CUST_02965,PROD_0123,2024-07-30,2,287.0,0.05,545.3,Credit Card,Web
TXN_0044998,CUST_02866,PROD_0124,2024-07-30,2,776.0,0.0,1552.0,PayPal,Mobile App
TXN_0009650,CUST_04987,PROD_0115,2024-07-30,3,215.82,0.0,647.46,Credit Card,In-Store
TXN_0027509,CUST_01612,PROD_0191,2024-07-30,1,32.04,0.0,32.04,Debit Card,Mobile App
TXN_0007607,CUST_01866,PROD_0117,2024-07-30,2,97.29,0.15,165.39,Credit Card,In-Store
TXN_0028402,CUST_02952,PROD_0052,2024-07-30,1,263.92,0.0,263.92,Bank Transfer,Web
TXN_0042123,CUST_02812,PROD_0152,2024-07-30,2,231.2,0.0,462.4,Credit Card,Web
TXN_0020189,CUST_01214,PROD_0092,2024-07-30,1,67.78,0.05,64.39,Credit Card,Web
TXN_0037286,CUST_03974,PROD_0148,2024-07-30,3,332.02,0.0,996.06,Credit Card,Web
TXN_0039396,CUST_04590,PROD_0178,2024-07-30,1,429.63,0.0,429.63,Bank Transfer,Mobile App
TXN_0039082,CUST_04626,PROD_0118,2024-07-30,1,150.1,0.1,135.09,PayPal,Web
TXN_0022439,CUST_04238,PROD_0083,2024-07-30,2,119.55,0.05,227.14,Credit Card,Web
TXN_0027986,CUST_02191,PROD_0129,2024-07-30,1,51.9,0.0,51.9,PayPal,Mobile App
TXN_0031229,CUST_01180,PROD_0114,2024-07-30,1,369.9,0.1,332.91,Debit Card,Mobile App
TXN_0034430,CUST_00764,PROD_0009,2024-07-30,1,66.89,0.05,63.55,PayPal,Mobile App
TXN_0002799,CUST_02279,PROD_0115,2024-07-30,3,215.82,0.15,550.34,Credit Card,Web
TXN_0007863,CUST_02737,PROD_0168,2024-07-30,1,17.5,0.0,17.5,Debit Card,Web
TXN_0039403,CUST_00764,PROD_0083,2024-07-30,1,119.55,0.0,119.55,Debit Card,Mobile App
TXN_0037012,CUST_00215,PROD_0098,2024-07-30,3,437.63,0.0,1312.89,Credit Card,Mobile App
TXN_0027680,CUST_02129,PROD_0195,2024-07-31,4,40.72,0.0,162.88,Debit Card,Mobile App
TXN_0020691,CUST_01293,PROD_0069,2024-07-31,2,17.1,0.1,30.78,PayPal,In-Store
TXN_0025315,CUST_00636,PROD_0198,2024-07-31,2,353.93,0.0,707.86,Bank Transfer,Web
TXN_0003818,CUST_04036,PROD_0111,2024-07-31,1,60.39,0.0,60.39,Credit Card,Web
TXN_0048952,CUST_03645,PROD_0034,2024-07-31,3,250.98,0.0,752.94,Credit Card,Mobile App
TXN_0031374,CUST_04968,PROD_0095,2024-07-31,1,299.02,0.0,299.02,PayPal,Mobile App
TXN_0006476,CUST_02807,PROD_0187,2024-07-31,1,8.58,0.0,8.58,Credit Card,Mobile App
TXN_0022162,CUST_03380,PROD_0033,2024-07-31,1,20.26,0.0,20.26,Debit Card,Web
TXN_0040771,CUST_03371,PROD_0038,2024-07-31,2,146.17,0.0,292.34,Credit Card,Web
TXN_0044316,CUST_01945,PROD_0194,2024-07-31,1,23.84,0.1,21.46,PayPal,Web
TXN_0023122,CUST_01718,PROD_0200,2024-07-31,2,582.15,0.0,1164.3,Credit Card,Mobile App
TXN_0018640,CUST_03247,PROD_0100,2024-07-31,1,65.11,0.05,61.85,Credit Card,Mobile App
TXN_0018622,CUST_02894,PROD_0160,2024-07-31,3,83.47,0.0,250.41,Debit Card,Web
TXN_0026476,CUST_03528,PROD_0086,2024-07-31,3,74.15,0.0,222.45,Credit Card,Mobile App
TXN_0046541,CUST_01584,PROD_0018,2024-07-31,2,222.83,0.0,445.66,Credit Card,Mobile App
TXN_0005911,CUST_02953,PROD_0121,2024-07-31,1,130.36,0.0,130.36,Credit Card,Web
TXN_0032739,CUST_02512,PROD_0093,2024-07-31,3,137.13,0.05,390.82,Credit Card,In-Store
TXN_0020730,CUST_01245,PROD_0100,2024-07-31,1,65.11,0.1,58.6,Credit Card,Web
TXN_0048212,CUST_02122,PROD_0027,2024-07-31,2,62.45,0.1,112.41,Debit Card,Mobile App
TXN_0029423,CUST_04372,PROD_0175,2024-07-31,1,762.14,0.0,762.14,PayPal,Web
TXN_0000411,CUST_03337,PROD_0122,2024-07-31,1,9.65,0.0,9.65,Credit Card,In-Store
TXN_0038466,CUST_01410,PROD_0157,2024-07-31,1,873.67,0.0,873.67,Credit Card,Web
TXN_0003203,CUST_00997,PROD_0002,2024-07-31,1,522.48,0.0,522.48,Credit Card,Mobile App
TXN_0019617,CUST_00171,PROD_0094,2024-07-31,3,23.62,0.0,70.86,Credit Card,Web
TXN_0041475,CUST_04693,PROD_0021,2024-07-31,1,325.08,0.0,325.08,PayPal,Web
TXN_0043733,CUST_04521,PROD_0099,2024-07-31,2,406.16,0.0,812.32,Credit Card,Web
TXN_0003158,CUST_03017,PROD_0089,2024-07-31,2,239.02,0.0,478.04,PayPal,In-Store
TXN_0038035,CUST_03896,PROD_0192,2024-07-31,1,115.22,0.0,115.22,Credit Card,In-Store
TXN_0037776,CUST_04324,PROD_0051,2024-07-31,3,90.02,0.0,270.06,Credit Card,Mobile App
TXN_0022695,CUST_02957,PROD_0089,2024-07-31,2,239.02,0.0,478.04,Debit Card,Mobile App
TXN_0001166,CUST_00253,PROD_0121,2024-07-31,2,130.36,0.2,208.58,Credit Card,Web
TXN_0001193,CUST_02480,PROD_0186,2024-07-31,2,142.9,0.0,285.8,Credit Card,Web
TXN_0023149,CUST_03840,PROD_0163,2024-07-31,1,12.47,0.0,12.47,PayPal,Web
TXN_0003152,CUST_02475,PROD_0009,2024-07-31,1,66.89,0.0,66.89,PayPal,Web
TXN_0027158,CUST_04666,PROD_0051,2024-07-31,1,90.02,0.0,90.02,Credit Card,Mobile App
TXN_0000410,CUST_04590,PROD_0175,2024-07-31,2,762.14,0.0,1524.28,Credit Card,Mobile App
TXN_0046902,CUST_01221,PROD_0192,2024-07-31,1,115.22,0.1,103.7,Credit Card,Mobile App
TXN_0037160,CUST_04541,PROD_0163,2024-07-31,1,12.47,0.0,12.47,Debit Card,Mobile App
TXN_0015269,CUST_00004,PROD_0106,2024-07-31,1,71.17,0.05,67.61,Debit Card,Web
TXN_0028996,CUST_00052,PROD_0016,2024-07-31,1,30.8,0.15,26.18,Debit Card,Mobile App
TXN_0047808,CUST_02118,PROD_0146,2024-07-31,2,104.68,0.2,167.49,Credit Card,Web
TXN_0012950,CUST_03435,PROD_0007,2024-07-31,2,154.98,0.0,309.96,PayPal,In-Store
TXN_0040598,CUST_02789,PROD_0152,2024-07-31,1,231.2,0.2,184.96,PayPal,In-Store
TXN_0049200,CUST_04242,PROD_0186,2024-07-31,1,142.9,0.0,142.9,Credit Card,Web
TXN_0016005,CUST_00089,PROD_0042,2024-07-31,2,51.04,0.2,81.66,Credit Card,Mobile App
TXN_0034394,CUST_02736,PROD_0148,2024-07-31,1,332.02,0.0,332.02,PayPal,Mobile App
TXN_0045942,CUST_04560,PROD_0060,2024-07-31,2,87.02,0.0,174.04,Bank Transfer,Mobile App
TXN_0020557,CUST_04472,PROD_0152,2024-07-31,2,231.2,0.0,462.4,PayPal,Web
TXN_0048323,CUST_04432,PROD_0100,2024-07-31,1,65.11,0.0,65.11,Credit Card,Mobile App
TXN_0018905,CUST_04760,PROD_0057,2024-07-31,1,141.18,0.15,120.0,Debit Card,Web
TXN_0037623,CUST_02089,PROD_0117,2024-07-31,1,97.29,0.0,97.29,Debit Card,Mobile App
TXN_0037089,CUST_01470,PROD_0191,2024-07-31,3,32.04,0.05,91.31,Credit Card,Web
TXN_0018839,CUST_04703,PROD_0180,2024-07-31,1,358.21,0.0,358.21,Bank Transfer,Web
TXN_0002217,CUST_00646,PROD_0180,2024-07-31,3,358.21,0.0,1074.63,Credit Card,Web
TXN_0032608,CUST_03056,PROD_0195,2024-07-31,1,40.72,0.0,40.72,Credit Card,Mobile App
TXN_0041934,CUST_02094,PROD_0185,2024-07-31,2,127.5,0.0,255.0,Bank Transfer,In-Store
TXN_0036057,CUST_01802,PROD_0086,2024-07-31,1,74.15,0.0,74.15,Debit Card,Mobile App
TXN_0045980,CUST_01541,PROD_0041,2024-07-31,1,1421.76,0.0,1421.76,Debit Card,Web
TXN_0013761,CUST_00686,PROD_0115,2024-07-31,1,215.82,0.0,215.82,Credit Card,Web
TXN_0009025,CUST_01843,PROD_0053,2024-07-31,1,181.19,0.0,181.19,Debit Card,Web
TXN_0014562,CUST_03426,PROD_0185,2024-07-31,3,127.5,0.1,344.25,Credit Card,Web
TXN_0002801,CUST_00750,PROD_0134,2024-07-31,1,190.89,0.0,190.89,Credit Card,Web
TXN_0011262,CUST_02323,PROD_0033,2024-07-31,1,20.26,0.0,20.26,Credit Card,Web
TXN_0039332,CUST_02452,PROD_0143,2024-07-31,3,179.4,0.15,457.47,Credit Card,Web
TXN_0043391,CUST_02967,PROD_0170,2024-07-31,3,73.94,0.1,199.64,Credit Card,Web
TXN_0041963,CUST_01993,PROD_0005,2024-07-31,2,126.83,0.0,253.66,Credit Card,Mobile App
TXN_0007718,CUST_04953,PROD_0100,2024-07-31,3,65.11,0.05,185.56,PayPal,In-Store
TXN_0038139,CUST_00561,PROD_0058,2024-07-31,3,404.61,0.0,1213.83,Credit Card,Mobile App
TXN_0043342,CUST_01284,PROD_0005,2024-07-31,1,126.83,0.0,126.83,Bank Transfer,Web
TXN_0011320,CUST_00874,PROD_0153,2024-07-31,3,155.18,0.15,395.71,Debit Card,Mobile App
TXN_0006530,CUST_01433,PROD_0077,2024-07-31,1,1000.28,0.1,900.25,Debit Card,Mobile App
TXN_0039743,CUST_01108,PROD_0008,2024-07-31,1,170.56,0.05,162.03,Credit Card,In-Store
TXN_0027404,CUST_02014,PROD_0093,2024-07-31,1,137.13,0.1,123.42,PayPal,Mobile App
TXN_0043352,CUST_00344,PROD_0188,2024-07-31,3,374.02,0.0,1122.06,Credit Card,Web
TXN_0030197,CUST_00837,PROD_0013,2024-07-31,1,151.87,0.1,136.68,PayPal,Mobile App
TXN_0045832,CUST_01154,PROD_0008,2024-07-31,1,170.56,0.0,170.56,PayPal,In-Store
TXN_0010464,CUST_03648,PROD_0167,2024-07-31,4,38.41,0.0,153.64,Credit Card,In-Store
TXN_0036926,CUST_01893,PROD_0040,2024-07-31,1,16.13,0.2,12.9,Debit Card,Mobile App
TXN_0045845,CUST_00566,PROD_0136,2024-07-31,3,109.93,0.0,329.79,Credit Card,Web
TXN_0044143,CUST_02885,PROD_0086,2024-07-31,1,74.15,0.0,74.15,Debit Card,Mobile App
TXN_0026900,CUST_03723,PROD_0155,2024-07-31,1,9.86,0.0,9.86,Credit Card,Mobile App
TXN_0007492,CUST_02621,PROD_0024,2024-07-31,5,34.45,0.0,172.25,Credit Card,Web
TXN_0022551,CUST_01156,PROD_0102,2024-07-31,4,1341.68,0.0,5366.72,Credit Card,Mobile App
TXN_0017827,CUST_03679,PROD_0152,2024-07-31,3,231.2,0.0,693.6,Credit Card,Mobile App
TXN_0005106,CUST_04083,PROD_0038,2024-07-31,3,146.17,0.0,438.51,Credit Card,In-Store
TXN_0030347,CUST_02254,PROD_0070,2024-07-31,2,115.16,0.0,230.32,Debit Card,Web
TXN_0038811,CUST_04789,PROD_0091,2024-07-31,1,24.3,0.0,24.3,Credit Card,Mobile App
TXN_0017237,CUST_01456,PROD_0057,2024-07-31,4,141.18,0.15,480.01,Credit Card,Web
TXN_0012955,CUST_03395,PROD_0084,2024-07-31,1,56.98,0.0,56.98,Debit Card,Web
TXN_0032174,CUST_03330,PROD_0187,2024-07-31,3,8.58,0.0,25.74,Credit Card,Web
TXN_0016151,CUST_01932,PROD_0135,2024-07-31,1,8.24,0.1,7.42,PayPal,Mobile App
TXN_0011000,CUST_04192,PROD_0097,2024-07-31,2,662.74,0.0,1325.48,Credit Card,Web
TXN_0015349,CUST_02624,PROD_0194,2024-07-31,1,23.84,0.1,21.46,Credit Card,Web
TXN_0041284,CUST_03346,PROD_0050,2024-07-31,1,1498.75,0.2,1199.0,Credit Card,Mobile App
TXN_0043854,CUST_00982,PROD_0052,2024-07-31,1,263.92,0.15,224.33,PayPal,Mobile App
TXN_0036539,CUST_04352,PROD_0170,2024-07-31,1,73.94,0.0,73.94,Credit Card,Web
TXN_0027294,CUST_02943,PROD_0020,2024-07-31,2,38.35,0.0,76.7,PayPal,Web
TXN_0032114,CUST_04406,PROD_0175,2024-07-31,3,762.14,0.0,2286.42,Credit Card,Web
TXN_0001854,CUST_02112,PROD_0065,2024-07-31,3,38.63,0.1,104.3,Credit Card,Mobile App
TXN_0035690,CUST_01187,PROD_0158,2024-07-31,1,137.02,0.0,137.02,Credit Card,Web
TXN_0014160,CUST_00454,PROD_0066,2024-07-31,2,141.55,0.05,268.94,Credit Card,Mobile App
TXN_0037862,CUST_03377,PROD_0069,2024-07-31,1,17.1,0.0,17.1,Debit Card,Mobile App
TXN_0031411,CUST_00088,PROD_0066,2024-07-31,1,141.55,0.0,141.55,Credit Card,Web
TXN_0048554,CUST_00139,PROD_0181,2024-07-31,2,485.65,0.0,971.3,Debit Card,Web
TXN_0025870,CUST_00854,PROD_0072,2024-07-31,1,911.05,0.0,911.05,Debit Card,In-Store
TXN_0007203,CUST_04668,PROD_0064,2024-07-31,1,280.59,0.0,280.59,PayPal,Mobile App
TXN_0003680,CUST_01871,PROD_0069,2024-07-31,1,17.1,0.0,17.1,Debit Card,Web
TXN_0027644,CUST_00659,PROD_0181,2024-07-31,4,485.65,0.0,1942.6,Credit Card,Mobile App
TXN_0003481,CUST_04007,PROD_0119,2024-07-31,1,20.21,0.05,19.2,PayPal,Web
TXN_0003732,CUST_04500,PROD_0108,2024-07-31,1,33.47,0.0,33.47,Debit Card,In-Store
TXN_0035603,CUST_00094,PROD_0097,2024-07-31,1,662.74,0.05,629.6,Bank Transfer,Web
TXN_0034865,CUST_02131,PROD_0097,2024-07-31,3,662.74,0.0,1988.22,PayPal,Mobile App
TXN_0045187,CUST_03659,PROD_0190,2024-07-31,1,491.83,0.0,491.83,PayPal,Mobile App
TXN_0040471,CUST_03003,PROD_0155,2024-07-31,3,9.86,0.1,26.62,Credit Card,Mobile App
TXN_0020269,CUST_04486,PROD_0001,2024-07-31,4,167.65,0.2,536.48,Credit Card,Mobile App
TXN_0003383,CUST_04576,PROD_0007,2024-07-31,1,154.98,0.1,139.48,PayPal,Web
TXN_0008040,CUST_01570,PROD_0109,2024-07-31,1,132.59,0.15,112.7,Credit Card,Mobile App
TXN_0022636,CUST_01192,PROD_0089,2024-07-31,2,239.02,0.0,478.04,Credit Card,Mobile App
TXN_0018455,CUST_00353,PROD_0070,2024-07-31,1,115.16,0.0,115.16,Credit Card,Mobile App
TXN_0009520,CUST_01177,PROD_0001,2024-07-31,1,167.65,0.15,142.5,Debit Card,Mobile App
