customer_id,signup_date,country,age,gender,segment
CUST_03814,2024-03-24,USA,41,F,Regular
CUST_03815,2023-07-04,France,45,F,VIP
CUST_03816,2024-02-26,France,18,Other,Regular
CUST_03817,2023-09-20,Germany,42,F,New
CUST_03818,2024-08-24,UK,29,M,Regular
CUST_03819,2024-08-22,Germany,27,M,Regular
CUST_03820,2023-12-15,USA,58,M,Regular
CUST_03821,2023-09-14,USA,35,F,New
CUST_03822,2023-09-22,Japan,25,M,Regular
CUST_03823,2024-08-11,USA,33,M,At-Risk
CUST_03824,2023-08-28,USA,22,F,At-Risk
CUST_03825,2023-06-02,Canada,55,F,New
CUST_03826,2023-03-03,USA,29,F,New
CUST_03827,2023-12-07,France,44,M,Regular
CUST_03828,2023-12-18,USA,54,F,Regular
CUST_03829,2024-09-05,UK,31,F,New
CUST_03830,2023-06-11,USA,44,M,New
CUST_03831,2023-10-06,USA,25,F,VIP
CUST_03832,2024-08-13,UK,67,F,VIP
CUST_03833,2024-08-24,Brazil,49,M,Regular
CUST_03834,2023-10-08,Germany,35,M,Regular
CUST_03835,2023-12-02,Australia,28,F,Regular
CUST_03836,2023-08-10,USA,36,M,New
CUST_03837,2024-11-11,Germany,33,F,Regular
CUST_03838,2023-03-28,Germany,61,M,New
CUST_03839,2024-11-12,Australia,23,F,Regular
CUST_03840,2024-05-14,USA,39,F,New
CUST_03841,2024-01-24,Germany,37,F,Regular
CUST_03842,2023-01-24,Canada,36,M,Regular
CUST_03843,2023-12-14,USA,36,M,New
CUST_03844,2023-10-25,Canada,36,M,New
CUST_03845,2023-04-28,USA,48,M,New
CUST_03846,2024-04-24,Brazil,45,M,Regular
CUST_03847,2024-12-09,Australia,43,F,New
CUST_03848,2024-02-15,France,18,M,New
CUST_03849,2024-06-05,UK,41,F,Regular
CUST_03850,2023-02-19,USA,18,M,VIP
CUST_03851,2023-11-01,Australia,45,F,New
CUST_03852,2023-03-26,UK,55,Other,Regular
CUST_03853,2024-03-23,USA,26,M,At-Risk
CUST_03854,2024-11-16,France,34,F,At-Risk
CUST_03855,2024-04-28,UK,30,F,New
CUST_03856,2023-02-26,USA,52,F,VIP
CUST_03857,2023-09-16,USA,39,F,Regular
CUST_03858,2024-02-06,USA,58,M,At-Risk
CUST_03859,2023-10-22,Germany,42,M,Regular
CUST_03860,2024-08-31,France,40,M,VIP
CUST_03861,2024-08-17,Germany,38,F,VIP
CUST_03862,2024-03-22,Brazil,47,Other,Regular
CUST_03863,2023-09-30,Canada,18,F,VIP
CUST_03864,2023-07-06,Germany,39,M,New
CUST_03865,2023-03-19,USA,37,F,New
CUST_03866,2023-09-17,France,46,F,Regular
CUST_03867,2023-10-29,UK,35,M,At-Risk
CUST_03868,2024-05-08,Germany,25,M,Regular
CUST_03869,2024-04-25,France,38,M,Regular
CUST_03870,2023-02-21,UK,25,F,Regular
CUST_03871,2023-10-16,Australia,18,F,New
CUST_03872,2023-05-13,USA,46,M,New
CUST_03873,2023-04-25,France,44,M,Regular
CUST_03874,2024-08-26,USA,43,F,At-Risk
CUST_03875,2023-01-31,Australia,53,F,New
CUST_03876,2023-11-03,USA,30,F,Regular
CUST_03877,2023-05-03,USA,20,F,New
CUST_03878,2024-10-03,USA,37,M,New
CUST_03879,2024-02-11,UK,33,F,New
CUST_03880,2023-06-18,USA,27,M,Regular
CUST_03881,2024-01-02,Germany,37,F,New
CUST_03882,2024-06-17,UK,30,M,New
CUST_03883,2024-11-30,USA,18,F,VIP
CUST_03884,2023-06-10,USA,32,M,At-Risk
CUST_03885,2024-10-08,Brazil,24,F,New
CUST_03886,2024-11-13,France,40,M,Regular
CUST_03887,2024-10-30,Brazil,30,M,New
CUST_03888,2024-04-08,France,51,F,At-Risk
CUST_03889,2024-04-04,USA,57,M,Regular
CUST_03890,2023-10-22,USA,46,F,VIP
CUST_03891,2024-07-03,USA,19,F,New
CUST_03892,2024-01-23,Canada,56,F,Regular
CUST_03893,2024-05-09,Japan,56,F,Regular
CUST_03894,2023-11-09,UK,38,F,New
CUST_03895,2024-06-17,USA,53,F,New
CUST_03896,2024-08-24,USA,31,F,Regular
CUST_03897,2023-04-17,USA,18,M,Regular
CUST_03898,2024-08-31,Germany,28,M,New
CUST_03899,2024-01-30,USA,58,F,Regular
CUST_03900,2024-09-08,Australia,20,M,New
CUST_03901,2023-11-11,UK,37,M,New
CUST_03902,2023-10-04,Australia,38,M,Regular
CUST_03903,2024-10-29,Brazil,31,M,New
CUST_03904,2023-07-03,Brazil,32,F,Regular
CUST_03905,2024-09-08,Germany,38,F,New
CUST_03906,2023-12-20,France,31,Other,Regular
CUST_03907,2024-01-11,France,20,F,Regular
CUST_03908,2023-08-14,France,40,M,At-Risk
CUST_03909,2024-02-23,Germany,50,M,New
CUST_03910,2023-08-26,Japan,48,M,Regular
CUST_03911,2023-01-29,Brazil,28,F,New
CUST_03912,2023-07-18,Brazil,22,M,Regular
CUST_03913,2023-01-05,Canada,34,M,Regular
CUST_03914,2024-12-15,USA,56,F,New
CUST_03915,2024-12-05,USA,45,F,Regular
CUST_03916,2023-10-16,UK,46,M,New
CUST_03917,2024-06-15,Germany,48,M,New
CUST_03918,2023-09-10,Canada,43,F,New
CUST_03919,2024-05-04,UK,39,F,Regular
CUST_03920,2024-08-10,Germany,45,M,VIP
CUST_03921,2024-11-22,Germany,31,M,New
CUST_03922,2023-10-20,USA,21,F,Regular
CUST_03923,2024-07-25,Germany,46,F,New
CUST_03924,2023-07-14,Canada,52,F,New
CUST_03925,2024-12-23,USA,24,F,VIP
CUST_03926,2023-01-19,Germany,47,F,Regular
CUST_03927,2024-03-16,Germany,58,M,New
CUST_03928,2024-04-26,USA,37,M,New
CUST_03929,2024-05-17,USA,28,F,VIP
CUST_03930,2023-03-29,Japan,39,F,New
CUST_03931,2024-11-16,UK,31,F,New
CUST_03932,2023-05-13,USA,30,M,Regular
CUST_03933,2024-03-30,USA,43,F,Regular
CUST_03934,2023-06-12,France,18,M,Regular
CUST_03935,2023-08-13,Germany,20,F,At-Risk
CUST_03936,2024-02-03,France,38,M,New
CUST_03937,2023-11-01,USA,37,F,Regular
CUST_03938,2023-04-27,Canada,42,F,New
CUST_03939,2023-05-05,UK,60,M,Regular
CUST_03940,2023-11-02,USA,39,M,At-Risk
CUST_03941,2024-07-06,UK,45,F,Regular
CUST_03942,2024-10-17,UK,26,F,Regular
CUST_03943,2023-03-03,Canada,47,M,VIP
CUST_03944,2023-10-14,Australia,31,M,New
CUST_03945,2023-03-15,USA,38,M,Regular
CUST_03946,2023-01-13,Canada,36,F,At-Risk
CUST_03947,2024-04-28,Brazil,50,M,Regular
CUST_03948,2024-03-15,Australia,22,M,New
CUST_03949,2023-04-30,USA,18,F,New
CUST_03950,2023-06-20,Germany,35,F,New
CUST_03951,2023-01-18,USA,43,M,New
CUST_03952,2024-09-01,Canada,39,Other,Regular
CUST_03953,2024-12-12,USA,52,F,New
CUST_03954,2023-04-09,Germany,43,F,New
CUST_03955,2023-06-18,USA,31,M,Regular
CUST_03956,2024-09-25,USA,18,F,Regular
CUST_03957,2024-11-07,France,35,M,Regular
CUST_03958,2023-11-03,Canada,50,M,Regular
CUST_03959,2023-02-06,Germany,33,M,New
CUST_03960,2023-01-29,Canada,38,F,New
CUST_03961,2024-02-23,USA,43,F,New
CUST_03962,2023-10-14,Germany,25,F,Regular
CUST_03963,2023-01-21,UK,45,M,New
CUST_03964,2024-03-01,USA,57,F,Regular
CUST_03965,2023-01-09,Germany,35,F,New
CUST_03966,2024-07-28,France,24,M,At-Risk
CUST_03967,2023-08-12,Germany,37,F,Regular
CUST_03968,2023-01-30,Brazil,18,M,Regular
CUST_03969,2024-03-05,Germany,42,F,VIP
CUST_03970,2023-10-18,USA,43,M,Regular
CUST_03971,2024-12-11,USA,58,F,Regular
CUST_03972,2024-02-02,Germany,35,F,At-Risk
CUST_03973,2023-07-20,USA,42,Other,Regular
CUST_03974,2024-06-01,USA,27,M,VIP
CUST_03975,2023-07-18,UK,33,M,New
CUST_03976,2024-10-22,Germany,19,M,VIP
CUST_03977,2023-10-01,USA,35,F,New
CUST_03978,2024-02-06,Brazil,34,F,New
CUST_03979,2023-02-06,France,41,M,Regular
CUST_03980,2023-11-08,USA,30,M,New
CUST_03981,2024-08-30,Brazil,39,F,New
CUST_03982,2024-08-11,France,33,F,New
CUST_03983,2023-06-13,France,34,M,Regular
CUST_03984,2023-06-15,Germany,38,M,At-Risk
CUST_03985,2024-08-19,USA,38,M,Regular
CUST_03986,2024-11-10,France,47,F,VIP
CUST_03987,2023-03-11,UK,36,F,Regular
CUST_03988,2023-11-25,Australia,33,F,New
CUST_03989,2023-09-04,Brazil,35,M,New
CUST_03990,2024-09-27,Germany,29,F,Regular
CUST_03991,2023-03-02,USA,33,M,New
CUST_03992,2023-06-04,USA,62,M,New
CUST_03993,2024-07-03,USA,27,Other,Regular
CUST_03994,2023-02-07,UK,34,M,Regular
CUST_03995,2023-12-26,USA,33,M,New
CUST_03996,2023-11-19,Germany,35,Other,VIP
CUST_03997,2023-09-02,USA,34,M,Regular
CUST_03998,2023-10-16,Japan,41,F,Regular
CUST_03999,2024-01-22,USA,18,F,At-Risk
CUST_04000,2023-04-28,Australia,50,F,New
CUST_04001,2024-02-22,Australia,45,M,Regular
CUST_04002,2024-08-10,Germany,23,M,At-Risk
CUST_04003,2024-07-08,Brazil,18,M,Regular
CUST_04004,2023-04-23,UK,26,M,VIP
CUST_04005,2023-04-19,France,35,F,Regular
CUST_04006,2023-07-15,USA,68,M,Regular
CUST_04007,2023-09-21,USA,44,M,New
CUST_04008,2023-10-26,Germany,18,F,At-Risk
CUST_04009,2024-05-11,UK,29,F,VIP
CUST_04010,2023-02-11,Germany,37,F,At-Risk
CUST_04011,2023-01-26,USA,41,M,Regular
CUST_04012,2023-10-14,UK,22,F,New
CUST_04013,2024-05-23,USA,36,F,New
CUST_04014,2023-05-22,USA,29,M,At-Risk
CUST_04015,2024-04-13,USA,24,M,New
CUST_04016,2023-07-09,USA,41,M,New
CUST_04017,2024-10-08,USA,47,F,Regular
CUST_04018,2024-10-15,Brazil,48,M,Regular
CUST_04019,2023-08-06,USA,44,F,Regular
CUST_04020,2023-06-17,France,32,F,Regular
CUST_04021,2023-10-28,USA,46,F,Regular
CUST_04022,2023-06-25,Canada,41,M,At-Risk
CUST_04023,2024-05-05,UK,39,M,New
CUST_04024,2024-08-26,USA,30,M,New
CUST_04025,2024-05-06,Germany,32,M,Regular
CUST_04026,2024-08-24,UK,38,F,At-Risk
CUST_04027,2023-10-17,Germany,67,M,New
CUST_04028,2023-04-25,USA,41,M,New
CUST_04029,2024-06-22,Japan,30,M,Regular
CUST_04030,2023-09-21,UK,28,M,Regular
CUST_04031,2024-05-05,USA,32,F,At-Risk
CUST_04032,2023-07-17,France,64,F,At-Risk
CUST_04033,2023-03-01,UK,33,F,Regular
CUST_04034,2024-12-25,Canada,48,M,Regular
CUST_04035,2023-04-25,UK,33,F,New
CUST_04036,2024-12-22,France,41,F,Regular
CUST_04037,2024-12-14,USA,47,M,Regular
CUST_04038,2024-08-02,Canada,31,M,New
CUST_04039,2024-04-26,Brazil,30,F,New
CUST_04040,2024-02-26,USA,57,F,At-Risk
CUST_04041,2024-09-24,USA,49,F,Regular
CUST_04042,2023-07-31,USA,47,M,Regular
CUST_04043,2023-12-08,Japan,47,M,New
CUST_04044,2024-03-28,USA,43,F,Regular
CUST_04045,2023-10-28,UK,62,F,VIP
CUST_04046,2023-11-09,USA,38,F,New
CUST_04047,2023-08-30,UK,44,F,Regular
CUST_04048,2024-02-16,Germany,20,M,New
CUST_04049,2024-09-12,Australia,28,F,Regular
CUST_04050,2023-05-28,Germany,23,F,At-Risk
CUST_04051,2024-11-13,Brazil,53,F,Regular
CUST_04052,2024-05-18,Germany,18,M,At-Risk
CUST_04053,2024-08-23,USA,33,M,At-Risk
CUST_04054,2024-02-11,USA,18,F,At-Risk
CUST_04055,2024-07-23,Germany,28,F,At-Risk
CUST_04056,2023-01-12,Australia,32,F,New
CUST_04057,2024-08-20,Canada,54,F,At-Risk
CUST_04058,2023-01-30,USA,42,F,New
CUST_04059,2024-10-11,USA,28,F,New
CUST_04060,2024-12-25,USA,50,M,New
CUST_04061,2023-08-03,Australia,38,M,New
CUST_04062,2023-06-03,Canada,38,M,Regular
CUST_04063,2024-07-12,Brazil,23,F,Regular
CUST_04064,2023-07-04,UK,26,M,New
CUST_04065,2024-09-23,Germany,28,M,Regular
CUST_04066,2023-03-17,UK,38,F,Regular
CUST_04067,2023-04-02,USA,38,F,VIP
CUST_04068,2024-12-15,Germany,56,F,New
CUST_04069,2024-05-06,USA,42,M,New
CUST_04070,2024-09-10,USA,18,F,New
CUST_04071,2023-08-25,Canada,41,M,New
CUST_04072,2024-05-08,Brazil,20,M,Regular
CUST_04073,2024-03-09,UK,26,M,Regular
CUST_04074,2024-03-16,Germany,28,M,New
CUST_04075,2024-05-13,UK,30,M,New
CUST_04076,2024-02-25,Brazil,21,F,New
CUST_04077,2023-11-10,Brazil,40,M,At-Risk
CUST_04078,2023-07-21,Brazil,21,F,New
CUST_04079,2024-07-15,Brazil,42,M,VIP
CUST_04080,2023-06-15,USA,64,M,Regular
CUST_04081,2024-05-20,USA,22,F,New
CUST_04082,2023-06-20,UK,34,F,At-Risk
CUST_04083,2024-04-01,USA,18,F,VIP
CUST_04084,2024-06-29,Brazil,34,F,Regular
CUST_04085,2023-06-09,USA,45,F,Regular
CUST_04086,2023-02-13,USA,46,F,Regular
CUST_04087,2023-04-06,UK,38,F,New
CUST_04088,2024-03-18,Japan,48,F,New
CUST_04089,2024-09-12,USA,68,M,VIP
CUST_04090,2023-02-02,Germany,58,F,At-Risk
CUST_04091,2024-06-19,UK,31,M,New
CUST_04092,2023-09-07,USA,20,M,VIP
CUST_04093,2023-12-16,UK,33,F,Regular
CUST_04094,2024-11-09,France,26,M,New
CUST_04095,2023-08-31,Germany,43,M,Regular
CUST_04096,2023-12-06,Canada,23,M,Regular
CUST_04097,2023-01-10,USA,37,Other,VIP
CUST_04098,2023-03-01,USA,48,M,VIP
CUST_04099,2023-07-08,Australia,36,M,New
CUST_04100,2023-01-21,UK,26,F,Regular
CUST_04101,2024-04-05,Germany,52,F,VIP
CUST_04102,2023-11-08,Brazil,18,M,VIP
CUST_04103,2024-02-05,USA,34,M,New
CUST_04104,2023-05-08,France,37,M,Regular
CUST_04105,2023-08-05,USA,38,M,At-Risk
CUST_04106,2024-04-29,USA,40,M,New
CUST_04107,2024-12-05,USA,45,M,Regular
CUST_04108,2023-02-06,Brazil,37,F,VIP
CUST_04109,2024-10-11,USA,33,F,New
CUST_04110,2024-02-26,France,33,F,At-Risk
CUST_04111,2024-02-16,Australia,30,M,New
CUST_04112,2024-01-01,Germany,47,M,New
CUST_04113,2023-02-20,Germany,30,F,New
CUST_04114,2023-03-07,UK,48,M,New
CUST_04115,2024-03-14,USA,38,F,New
CUST_04116,2023-09-06,UK,31,F,Regular
CUST_04117,2024-10-31,Germany,45,F,New
CUST_04118,2023-10-24,Japan,29,M,At-Risk
CUST_04119,2023-04-15,Australia,45,M,Regular
CUST_04120,2024-06-05,Canada,40,F,Regular
CUST_04121,2023-08-03,Canada,30,F,Regular
CUST_04122,2024-01-19,UK,44,M,Regular
CUST_04123,2024-05-24,France,44,Other,Regular
CUST_04124,2024-10-19,Canada,51,M,New
CUST_04125,2024-08-01,UK,49,M,At-Risk
CUST_04126,2024-05-08,Japan,43,F,Regular
CUST_04127,2024-05-11,UK,24,F,New
CUST_04128,2024-11-21,Germany,67,F,Regular
CUST_04129,2023-08-04,France,21,M,Regular
CUST_04130,2023-01-01,Australia,49,M,New
CUST_04131,2023-07-18,USA,43,F,VIP
CUST_04132,2023-06-09,Brazil,23,M,Regular
CUST_04133,2024-04-28,Germany,36,M,Regular
CUST_04134,2024-04-07,USA,37,F,Regular
CUST_04135,2024-03-09,Brazil,53,M,At-Risk
CUST_04136,2023-01-12,Germany,29,F,New
CUST_04137,2024-06-16,France,34,M,Regular
CUST_04138,2023-08-25,USA,18,F,New
CUST_04139,2024-04-30,UK,58,F,Regular
CUST_04140,2024-02-11,Germany,25,M,New
CUST_04141,2023-09-08,UK,41,M,New
CUST_04142,2023-04-09,USA,36,M,VIP
CUST_04143,2023-03-10,Japan,36,M,Regular
CUST_04144,2024-08-30,Germany,47,F,New
CUST_04145,2024-11-01,Brazil,58,Other,Regular
CUST_04146,2024-04-19,UK,41,F,Regular
CUST_04147,2023-03-17,UK,45,F,New
CUST_04148,2023-10-21,UK,41,M,New
CUST_04149,2024-06-16,UK,50,M,At-Risk
CUST_04150,2024-07-23,Germany,32,F,Regular
CUST_04151,2023-03-28,Germany,50,F,New
CUST_04152,2023-01-01,UK,51,F,VIP
CUST_04153,2024-06-03,USA,50,M,Regular
CUST_04154,2023-09-18,UK,30,F,New
CUST_04155,2023-07-05,USA,35,M,New
CUST_04156,2023-01-10,USA,40,F,New
CUST_04157,2024-01-30,Australia,21,F,At-Risk
CUST_04158,2024-09-13,Germany,57,M,New
CUST_04159,2024-11-30,France,37,Other,New
CUST_04160,2024-02-17,UK,41,Other,At-Risk
CUST_04161,2024-01-11,Australia,31,F,New
CUST_04162,2023-03-04,France,22,F,Regular
CUST_04163,2024-02-05,Brazil,30,M,New
CUST_04164,2023-10-05,UK,40,F,Regular
CUST_04165,2024-03-19,Japan,46,M,New
CUST_04166,2023-10-11,Canada,39,M,New
CUST_04167,2023-06-25,Canada,42,M,Regular
CUST_04168,2023-03-11,USA,33,F,Regular
CUST_04169,2023-08-18,USA,43,M,Regular
CUST_04170,2023-03-12,USA,55,M,Regular
CUST_04171,2023-05-10,USA,46,M,Regular
CUST_04172,2024-12-21,Canada,47,F,Regular
CUST_04173,2023-11-21,USA,41,F,Regular
CUST_04174,2024-01-24,USA,19,M,Regular
CUST_04175,2024-09-29,USA,25,F,Regular
CUST_04176,2024-12-27,USA,43,M,Regular
CUST_04177,2024-03-01,USA,37,F,New
CUST_04178,2024-08-16,Brazil,43,F,New
CUST_04179,2023-08-27,Germany,58,F,New
CUST_04180,2023-08-12,USA,46,M,At-Risk
CUST_04181,2023-10-21,UK,53,F,VIP
CUST_04182,2024-05-05,UK,39,F,Regular
CUST_04183,2024-05-12,USA,28,F,New
CUST_04184,2023-08-19,France,37,F,New
CUST_04185,2023-04-08,France,28,M,At-Risk
CUST_04186,2024-04-06,Brazil,56,F,At-Risk
CUST_04187,2023-04-04,Brazil,47,M,New
CUST_04188,2024-02-27,USA,44,F,VIP
CUST_04189,2024-05-21,Australia,52,M,Regular
CUST_04190,2024-05-26,Brazil,18,F,New
CUST_04191,2024-07-04,Australia,45,M,Regular
CUST_04192,2024-09-29,USA,22,M,Regular
CUST_04193,2023-12-31,Australia,37,M,VIP
CUST_04194,2024-06-17,Brazil,34,M,New
CUST_04195,2024-03-27,Canada,45,F,New
CUST_04196,2023-05-17,USA,40,F,New
CUST_04197,2023-01-19,Brazil,54,F,New
CUST_04198,2023-07-27,Australia,30,F,Regular
CUST_04199,2023-11-20,France,46,F,New
CUST_04200,2024-03-26,Germany,39,M,Regular
CUST_04201,2024-09-12,Australia,18,M,New
CUST_04202,2023-05-24,UK,26,M,Regular
CUST_04203,2023-04-02,Germany,36,F,Regular
CUST_04204,2024-12-04,UK,51,M,Regular
CUST_04205,2023-03-20,Australia,43,M,New
CUST_04206,2023-12-16,USA,23,F,New
CUST_04207,2024-03-03,Germany,36,F,New
CUST_04208,2024-01-31,France,62,F,New
CUST_04209,2023-03-04,Brazil,39,F,New
CUST_04210,2023-02-11,Germany,34,F,New
CUST_04211,2023-03-19,Australia,43,F,Regular
CUST_04212,2024-03-03,Australia,47,F,At-Risk
CUST_04213,2024-02-02,USA,32,F,New
CUST_04214,2023-06-20,UK,44,M,VIP
CUST_04215,2024-04-10,USA,34,M,New
CUST_04216,2024-08-21,USA,46,M,Regular
CUST_04217,2023-01-31,Germany,40,M,Regular
CUST_04218,2023-12-30,Australia,43,F,At-Risk
CUST_04219,2024-05-18,Canada,28,M,New
CUST_04220,2023-07-04,USA,28,M,New
CUST_04221,2023-08-13,USA,49,F,New
CUST_04222,2024-03-23,Germany,37,F,Regular
CUST_04223,2024-10-17,Germany,41,F,At-Risk
CUST_04224,2024-08-14,USA,34,F,VIP
CUST_04225,2024-03-01,Canada,48,F,Regular
CUST_04226,2024-06-17,Australia,30,F,Regular
CUST_04227,2023-09-24,UK,36,M,At-Risk
CUST_04228,2024-04-12,Canada,47,M,Regular
CUST_04229,2023-12-07,UK,52,M,New
CUST_04230,2023-05-19,Brazil,31,F,VIP
CUST_04231,2024-05-27,UK,61,F,New
CUST_04232,2024-02-11,USA,41,Other,New
CUST_04233,2023-09-19,Australia,25,F,New
CUST_04234,2024-10-27,UK,42,M,Regular
CUST_04235,2023-01-16,Brazil,33,F,Regular
CUST_04236,2023-08-19,UK,43,F,New
CUST_04237,2023-02-11,USA,37,M,Regular
CUST_04238,2024-07-13,USA,38,F,VIP
CUST_04239,2024-05-27,UK,27,M,At-Risk
CUST_04240,2023-08-30,France,49,M,Regular
CUST_04241,2024-05-08,USA,24,F,VIP
CUST_04242,2023-10-17,France,24,F,VIP
CUST_04243,2024-07-06,France,42,M,New
CUST_04244,2023-11-28,France,57,F,New
CUST_04245,2023-10-28,UK,33,F,Regular
CUST_04246,2024-11-13,Australia,46,F,New
CUST_04247,2023-07-03,UK,50,M,New
CUST_04248,2023-03-29,UK,47,M,Regular
CUST_04249,2024-03-02,USA,34,M,New
CUST_04250,2024-12-08,USA,24,Other,New
CUST_04251,2023-10-03,USA,18,M,Regular
CUST_04252,2023-02-15,France,34,M,Regular
CUST_04253,2023-09-05,USA,52,F,VIP
CUST_04254,2024-01-05,USA,24,F,Regular
CUST_04255,2023-04-29,Brazil,46,F,Regular
CUST_04256,2024-04-25,USA,26,F,New
CUST_04257,2024-12-29,USA,39,M,New
CUST_04258,2023-11-26,USA,46,M,New
CUST_04259,2023-09-16,Brazil,30,F,VIP
CUST_04260,2023-10-20,USA,40,F,Regular
CUST_04261,2023-03-26,UK,33,F,VIP
CUST_04262,2024-10-06,Germany,46,F,Regular
CUST_04263,2023-10-30,France,40,F,New
CUST_04264,2023-10-10,France,38,F,Regular
CUST_04265,2024-04-26,Brazil,56,F,Regular
CUST_04266,2023-11-19,USA,45,F,Regular
CUST_04267,2024-04-18,USA,29,M,Regular
CUST_04268,2023-02-14,USA,36,M,At-Risk
CUST_04269,2024-08-17,USA,37,Other,VIP
CUST_04270,2024-11-17,USA,38,M,At-Risk
CUST_04271,2024-04-18,USA,68,F,New
CUST_04272,2024-11-27,Germany,42,M,New
CUST_04273,2023-04-21,France,18,M,New
CUST_04274,2023-12-15,UK,31,M,New
CUST_04275,2024-03-15,France,18,M,Regular
CUST_04276,2024-02-29,USA,34,M,Regular
CUST_04277,2023-10-21,USA,18,M,Regular
CUST_04278,2023-09-04,Germany,27,F,At-Risk
CUST_04279,2023-04-03,USA,19,M,At-Risk
CUST_04280,2023-10-13,USA,42,M,New
CUST_04281,2023-04-29,UK,38,M,At-Risk
CUST_04282,2024-06-20,Australia,41,F,Regular
CUST_04283,2023-06-02,Brazil,36,F,Regular
CUST_04284,2023-02-12,USA,21,F,VIP
CUST_04285,2024-02-08,Canada,44,M,New
CUST_04286,2024-03-10,Brazil,61,M,At-Risk
CUST_04287,2024-09-28,Germany,42,F,Regular
CUST_04288,2024-02-26,Canada,32,F,At-Risk
CUST_04289,2023-09-10,UK,20,M,At-Risk
CUST_04290,2024-08-09,USA,27,F,Regular
CUST_04291,2024-01-30,Germany,43,M,New
CUST_04292,2023-02-27,Germany,50,M,New
CUST_04293,2024-02-18,Germany,41,F,New
CUST_04294,2024-10-24,Germany,47,F,New
CUST_04295,2023-10-17,Australia,46,M,VIP
CUST_04296,2023-08-05,Australia,44,M,New
CUST_04297,2023-04-15,Canada,30,F,At-Risk
CUST_04298,2023-04-21,Brazil,40,F,Regular
CUST_04299,2023-11-12,Australia,27,F,New
CUST_04300,2024-03-10,USA,38,M,Regular
CUST_04301,2023-02-28,USA,41,F,Regular
CUST_04302,2024-11-16,UK,58,M,Regular
CUST_04303,2024-07-05,Canada,22,M,Regular
CUST_04304,2024-03-04,Germany,43,M,New
CUST_04305,2024-08-27,Brazil,55,F,Regular
CUST_04306,2023-02-28,USA,47,M,Regular
CUST_04307,2023-12-15,USA,47,F,VIP
CUST_04308,2024-04-04,Brazil,45,M,VIP
CUST_04309,2024-08-27,USA,53,M,New
CUST_04310,2024-07-25,UK,24,M,New
CUST_04311,2023-07-22,USA,21,M,Regular
CUST_04312,2024-11-17,USA,37,M,At-Risk
CUST_04313,2023-04-01,France,18,M,Regular
CUST_04314,2024-09-30,UK,52,M,New
CUST_04315,2024-12-09,Germany,52,M,New
CUST_04316,2023-05-10,USA,32,F,New
CUST_04317,2024-06-11,Brazil,33,M,New
CUST_04318,2023-01-30,UK,37,F,Regular
CUST_04319,2023-10-23,France,38,F,Regular
CUST_04320,2024-01-12,Brazil,39,M,New
CUST_04321,2024-02-28,USA,44,F,New
CUST_04322,2024-11-14,Canada,35,F,New
CUST_04323,2024-05-05,Germany,49,M,At-Risk
CUST_04324,2023-12-18,UK,43,F,Regular
CUST_04325,2024-08-14,USA,30,F,At-Risk
CUST_04326,2024-11-24,Australia,54,Other,Regular
CUST_04327,2023-01-17,Brazil,21,F,New
CUST_04328,2024-12-18,USA,36,M,New
CUST_04329,2023-03-04,USA,49,M,Regular
CUST_04330,2024-08-17,Brazil,29,F,Regular
CUST_04331,2023-07-24,France,41,Other,Regular
CUST_04332,2023-04-07,Brazil,44,F,VIP
CUST_04333,2023-11-18,UK,27,F,Regular
CUST_04334,2024-04-15,France,37,M,New
CUST_04335,2023-10-06,UK,36,M,VIP
CUST_04336,2023-02-09,USA,31,F,Regular
CUST_04337,2024-03-13,France,65,F,New
CUST_04338,2024-10-20,Japan,28,Other,Regular
CUST_04339,2023-10-07,USA,50,F,Regular
CUST_04340,2023-06-07,UK,33,M,New
CUST_04341,2023-11-20,France,24,F,Regular
CUST_04342,2023-02-05,Germany,39,F,New
CUST_04343,2024-08-21,Canada,45,F,New
CUST_04344,2024-08-26,Brazil,49,M,New
CUST_04345,2024-03-05,USA,56,M,New
CUST_04346,2023-09-15,Japan,73,F,New
CUST_04347,2024-08-06,Brazil,41,M,New
CUST_04348,2024-02-09,Canada,30,F,At-Risk
CUST_04349,2024-08-25,France,43,M,New
CUST_04350,2024-04-05,Canada,34,M,Regular
CUST_04351,2024-07-26,USA,49,F,New
CUST_04352,2024-03-12,USA,22,M,VIP
CUST_04353,2023-10-30,Canada,66,F,New
CUST_04354,2024-11-30,USA,48,M,New
CUST_04355,2024-01-31,USA,18,F,New
CUST_04356,2024-03-17,Brazil,29,M,At-Risk
CUST_04357,2023-06-10,Canada,47,M,Regular
CUST_04358,2024-04-01,USA,52,F,New
CUST_04359,2024-02-22,Canada,22,F,New
CUST_04360,2023-05-15,France,46,M,New
CUST_04361,2023-02-13,Germany,18,Other,New
CUST_04362,2024-03-17,Canada,36,F,VIP
CUST_04363,2024-07-11,UK,51,F,Regular
CUST_04364,2024-01-18,USA,31,F,Regular
CUST_04365,2023-06-15,USA,19,M,New
CUST_04366,2024-05-01,Germany,39,M,Regular
CUST_04367,2023-02-28,Germany,30,M,New
CUST_04368,2023-11-19,Brazil,45,F,New
CUST_04369,2023-04-30,Brazil,27,M,Regular
CUST_04370,2023-05-15,Germany,28,M,New
CUST_04371,2023-05-28,Brazil,18,M,Regular
CUST_04372,2023-10-10,USA,40,M,At-Risk
CUST_04373,2023-02-07,USA,36,F,New
CUST_04374,2023-10-18,Canada,23,F,At-Risk
